tactic,counter,prob
lift s to Finset α using hs,10,0.00011305694678409514
exact Set.mem_range_self _,10,0.00011305694678409514
simp [h₁],10,0.00011305694678409514
"simp [hx, hy]",10,0.00011305694678409514
exact_mod_cast h,10,0.00011305694678409514
revert s,10,0.00011305694678409514
"rintro _ ⟨a, ha, rfl⟩",10,0.00011305694678409514
cases' i with i,10,0.00011305694678409514
haveI := Classical.decEq ι,10,0.00011305694678409514
rw [map_zero],10,0.00011305694678409514
simp [hv],10,0.00011305694678409514
rw [ht],10,0.00011305694678409514
"rintro ⟨y, hy, rfl⟩",10,0.00011305694678409514
simp only [integral],10,0.00011305694678409514
simp [bicategoricalComp],10,0.00011305694678409514
all_goals simp,10,0.00011305694678409514
rintro i hi,10,0.00011305694678409514
"exact ⟨0, by simp⟩",10,0.00011305694678409514
intro eq,10,0.00011305694678409514
rw [Finset.mem_Ico] at hu,10,0.00011305694678409514
"rw [h₁, h₂]",10,0.00011305694678409514
rw [add_mul],10,0.00011305694678409514
induction' x with r s,10,0.00011305694678409514
"rw [add_re, one_re]",10,0.00011305694678409514
subst hs,10,0.00011305694678409514
rw [ext_iff],10,0.00011305694678409514
ext r,10,0.00011305694678409514
refine (cancel_epi ((tensorRight _).map (coequalizer.π _ _))).1 ?_,10,0.00011305694678409514
rw [tendsto_zero_iff_norm_tendsto_zero],10,0.00011305694678409514
simp!,10,0.00011305694678409514
"rcases h with ⟨u, rfl⟩",10,0.00011305694678409514
rcases eq_or_ne x 0 with rfl | hx,10,0.00011305694678409514
rcases p.trichotomy with (rfl | rfl | hp),10,0.00011305694678409514
apply h2,10,0.00011305694678409514
induction' l with a l ih,10,0.00011305694678409514
apply Tendsto.mono_left _ nhdsWithin_le_nhds,10,0.00011305694678409514
"simp only [iInf, mem_sInf, Set.forall_mem_range]",10,0.00011305694678409514
rw [pow_one],10,0.00011305694678409514
simp [dotProduct],10,0.00011305694678409514
intro U,10,0.00011305694678409514
use n + 1,10,0.00011305694678409514
subst x,10,0.00011305694678409514
simp [← mul_assoc],10,0.00011305694678409514
contrapose! hb,10,0.00011305694678409514
"rwa [I_mul_im, ofReal_re]",10,0.00011305694678409514
exact zero_lt_one,10,0.00011305694678409514
intro hn,10,0.00011305694678409514
apply TensorProduct.ext,10,0.00011305694678409514
induction' a using QuotientAddGroup.induction_on' with a',10,0.00011305694678409514
filter_upwards [eventually_gt_atTop 1] with x hx,10,0.00011305694678409514
tfae_have 4 → 3,10,0.00011305694678409514
cases c,10,0.00011305694678409514
"exact ⟨x, hx, rfl⟩",10,0.00011305694678409514
exact dvd_zero _,10,0.00011305694678409514
"rintro ⟨a, ha⟩",10,0.00011305694678409514
subst i,10,0.00011305694678409514
ext v w,9,0.00010175125210568563
simp [tensorHom_def],9,0.00010175125210568563
lift a to ℝ≥0 using ha,9,0.00010175125210568563
"rintro ⟨s, hs, rfl⟩",9,0.00010175125210568563
apply funext,9,0.00010175125210568563
simp [sub_eq_neg_add],9,0.00010175125210568563
unfold ins,9,0.00010175125210568563
rw [hg],9,0.00010175125210568563
split_ifs with hn,9,0.00010175125210568563
exact hn,9,0.00010175125210568563
cases isEmpty_or_nonempty n,9,0.00010175125210568563
exact one,9,0.00010175125210568563
exact this.2,9,0.00010175125210568563
simp_rw [mul_comm],9,0.00010175125210568563
erw [Category.comp_id],9,0.00010175125210568563
"exact ⟨x, rfl⟩",9,0.00010175125210568563
split <;> simp [*],9,0.00010175125210568563
use g,9,0.00010175125210568563
subst h',9,0.00010175125210568563
rw [mem_map],9,0.00010175125210568563
map_fun_tac,9,0.00010175125210568563
exact inter_subset_right,9,0.00010175125210568563
simp [Iso.comp_inv_eq],9,0.00010175125210568563
apply iSup_le _,9,0.00010175125210568563
exact hg,9,0.00010175125210568563
cases o <;> rfl,9,0.00010175125210568563
ext : 1 <;> assumption,9,0.00010175125210568563
simpa using h.symm,9,0.00010175125210568563
dsimp only [w],9,0.00010175125210568563
apply inter_subset_right,9,0.00010175125210568563
by_cases h_top : p = ∞,9,0.00010175125210568563
apply dvd_mul_right,9,0.00010175125210568563
to_encard_tac,9,0.00010175125210568563
rw [← SetLike.le_def],9,0.00010175125210568563
rw [hfg],9,0.00010175125210568563
apply v.associates_irreducible,9,0.00010175125210568563
"rintro ⟨f, hf⟩",9,0.00010175125210568563
subst h₁,9,0.00010175125210568563
induction' n with k ih,9,0.00010175125210568563
exact hx.1,9,0.00010175125210568563
exact ReflTransGen.single rfl,9,0.00010175125210568563
apply h₂,9,0.00010175125210568563
apply hr,9,0.00010175125210568563
rw [continuous_iff_continuousOn_univ],9,0.00010175125210568563
simp [bind],9,0.00010175125210568563
exact h1,9,0.00010175125210568563
exact mem_range_self _,9,0.00010175125210568563
refine Finset.induction_on s ?_ ?_,9,0.00010175125210568563
intro h₁,9,0.00010175125210568563
by_cases hxs : x ∈ s,9,0.00010175125210568563
intro x xs,9,0.00010175125210568563
cases' x with x,9,0.00010175125210568563
rw [← memℒp_one_iff_integrable] at hf ⊢,9,0.00010175125210568563
intro hg,9,0.00010175125210568563
dsimp [spanExt],9,0.00010175125210568563
simp [ofDigits],9,0.00010175125210568563
by_contra hn,9,0.00010175125210568563
by_cases h : a = 0,9,0.00010175125210568563
"refine ⟨?lb, ?ub⟩",9,0.00010175125210568563
by_cases hx0 : x = 0,9,0.00010175125210568563
cases F,9,0.00010175125210568563
exact two_ne_zero,9,0.00010175125210568563
inhabit ι,9,0.00010175125210568563
"haveI : IsIntegralClosure B A (FractionRing B) :=
  IsIntegralClosure.of_isIntegrallyClosed _ _ _",9,0.00010175125210568563
simp [F],9,0.00010175125210568563
"ext ⟨a, b⟩",9,0.00010175125210568563
rw [← hi],9,0.00010175125210568563
exact hab,9,0.00010175125210568563
rw [List.prod_cons],9,0.00010175125210568563
apply congrArg,9,0.00010175125210568563
"simp [sub_eq_add_neg, this, add_comm]",9,0.00010175125210568563
ext h,9,0.00010175125210568563
by_cases h : a = a',9,0.00010175125210568563
simp [← G.map_comp],9,0.00010175125210568563
rw [← hx],9,0.00010175125210568563
simp [log],9,0.00010175125210568563
simp only [pow_one],9,0.00010175125210568563
by_cases hp_zero : p = 0,9,0.00010175125210568563
split_ifs <;> norm_num,9,0.00010175125210568563
by_cases h : p = 0,9,0.00010175125210568563
apply exists_congr,9,0.00010175125210568563
by_cases hf : f = 0,9,0.00010175125210568563
split_ifs with hx,9,0.00010175125210568563
apply le_of_lt,9,0.00010175125210568563
by_cases hv : v = 0,9,0.00010175125210568563
dsimp [ofDigits],9,0.00010175125210568563
cases S,9,0.00010175125210568563
filter_upwards with v,9,0.00010175125210568563
rw [biUnion_eq_iUnion],9,0.00010175125210568563
exact min_le_left _ _,9,0.00010175125210568563
borelize β,9,0.00010175125210568563
intros t ht,9,0.00010175125210568563
tfae_have 4 → 5,9,0.00010175125210568563
cases' m with m,9,0.00010175125210568563
have := image_comp (fun x => a + x) fun x => -x,9,0.00010175125210568563
induction x,9,0.00010175125210568563
contrapose! hi,9,0.00010175125210568563
intro he,9,0.00010175125210568563
"rintro - ⟨x, rfl⟩",9,0.00010175125210568563
filter_upwards,9,0.00010175125210568563
cases isEmpty_or_nonempty β,8,9.044555742727612e-05
cases l <;> simp,8,9.044555742727612e-05
cases b <;> assumption,8,9.044555742727612e-05
rw [← Finset.map_map],8,9.044555742727612e-05
rw [hf],8,9.044555742727612e-05
"haveI : IsLocalization (algebraMapSubmonoid B A⁰) (FractionRing B) :=
  IsIntegralClosure.isLocalization _ (FractionRing A) _ _",8,9.044555742727612e-05
by_cases hI : I = ⊥,8,9.044555742727612e-05
refine le_iInf ?_,8,9.044555742727612e-05
letI := g.toAlgebra,8,9.044555742727612e-05
"rintro _ ⟨y, hy, rfl⟩",8,9.044555742727612e-05
rw [← hn],8,9.044555742727612e-05
split_ifs <;> simp_all,8,9.044555742727612e-05
induction' n with k hk,8,9.044555742727612e-05
simpa using hζ,8,9.044555742727612e-05
apply i_ih,8,9.044555742727612e-05
dsimp [cospanExt],8,9.044555742727612e-05
simp at hx,8,9.044555742727612e-05
"rw [pow_zero, pow_zero]",8,9.044555742727612e-05
ext d,8,9.044555742727612e-05
rw [Set.disjoint_left],8,9.044555742727612e-05
rw [← hw],8,9.044555742727612e-05
rw [← hy],8,9.044555742727612e-05
cases nonempty_fintype s,8,9.044555742727612e-05
exact h₀,8,9.044555742727612e-05
simp [h₂],8,9.044555742727612e-05
apply measure_mono,8,9.044555742727612e-05
"exact ⟨x, hx⟩",8,9.044555742727612e-05
intro f g h,8,9.044555742727612e-05
exact le_sup_right,8,9.044555742727612e-05
rw [sUnion_eq_biUnion],8,9.044555742727612e-05
cases nonempty_encodable β,8,9.044555742727612e-05
"rintro ⟨a, ha, rfl⟩",8,9.044555742727612e-05
simp only [div_eq_mul_inv],8,9.044555742727612e-05
contrapose! hy,8,9.044555742727612e-05
rw [← memℒp_one_iff_integrable],8,9.044555742727612e-05
rw [hy] at hh₂,8,9.044555742727612e-05
refine (image_comp WithBot.some WithTop.some _).trans ?_,8,9.044555742727612e-05
simp only [map_zero],8,9.044555742727612e-05
simp [mem_iSup_of_directed hS],8,9.044555742727612e-05
use x / r,8,9.044555742727612e-05
rw [tendsto_pi_nhds],8,9.044555742727612e-05
convert hf,8,9.044555742727612e-05
rw [hy] at hg,8,9.044555742727612e-05
constructor <;> infer_instance,8,9.044555742727612e-05
rw [zero_mul],8,9.044555742727612e-05
ext1 i hi,8,9.044555742727612e-05
intro hi,8,9.044555742727612e-05
"obtain ⟨k, rfl⟩ := hn",8,9.044555742727612e-05
rw [dif_neg h],8,9.044555742727612e-05
exact x.2,8,9.044555742727612e-05
apply IsLimit.hom_ext (ℬ _ _).isLimit,8,9.044555742727612e-05
ext x : 1,8,9.044555742727612e-05
simp only [Set.mem_setOf_eq],8,9.044555742727612e-05
rw [iterate_succ_apply'],8,9.044555742727612e-05
apply pow_ne_zero,8,9.044555742727612e-05
refine iSup_le ?_,8,9.044555742727612e-05
rw [Algebra.algebraMap_eq_smul_one],8,9.044555742727612e-05
"rintro ⟨n, rfl⟩",8,9.044555742727612e-05
cases o,8,9.044555742727612e-05
rwa [zero_add],8,9.044555742727612e-05
simp at h₂,8,9.044555742727612e-05
rw [norm_sub_rev],8,9.044555742727612e-05
rw [h1],8,9.044555742727612e-05
rw [A],8,9.044555742727612e-05
rw [sUnion_eq_iUnion],8,9.044555742727612e-05
lift f to ι → ℝ≥0 using hf,8,9.044555742727612e-05
dsimp only [f],8,9.044555742727612e-05
apply Nat.le_add_left,8,9.044555742727612e-05
simp [ext_iff],8,9.044555742727612e-05
intro x y z,8,9.044555742727612e-05
simp [reverse],8,9.044555742727612e-05
injections,8,9.044555742727612e-05
simp [Iso.inv_comp_eq],8,9.044555742727612e-05
exact h₀₁,8,9.044555742727612e-05
rw [Finset.sum_comm],8,9.044555742727612e-05
cases p <;> simp,8,9.044555742727612e-05
"refine ⟨?_, ?_, ?_⟩",8,9.044555742727612e-05
"simp only [quot_sub, quot_add]",8,9.044555742727612e-05
simpa using h₂,8,9.044555742727612e-05
rcases eq_or_ne p 0 with (rfl | hp),8,9.044555742727612e-05
simp [and_assoc],8,9.044555742727612e-05
apply Nat.pos_of_ne_zero,8,9.044555742727612e-05
"rintro ⟨c, hc, rfl⟩",8,9.044555742727612e-05
rw [← dist_eq_norm],8,9.044555742727612e-05
exact le_self_add,8,9.044555742727612e-05
ext i : 1,8,9.044555742727612e-05
by_cases hI : I = 0,8,9.044555742727612e-05
rintro ⟨i⟩ ⟨j⟩ ⟨⟨rfl : i = j⟩⟩,8,9.044555742727612e-05
exact le_sup_left,8,9.044555742727612e-05
rw [mul_def],8,9.044555742727612e-05
exact this.symm,8,9.044555742727612e-05
simp_rw [Measure.restrict_univ],8,9.044555742727612e-05
intro I hI,8,9.044555742727612e-05
rwa [← this],8,9.044555742727612e-05
rw [or_iff_not_imp_right],8,9.044555742727612e-05
subst p,8,9.044555742727612e-05
"exact ⟨h₁, h₂⟩",8,9.044555742727612e-05
subst c,8,9.044555742727612e-05
intro contra,8,9.044555742727612e-05
rw [hc],8,9.044555742727612e-05
apply Or.inl,8,9.044555742727612e-05
congr 1 with i,8,9.044555742727612e-05
rintro i -,8,9.044555742727612e-05
induction' m with m ih,8,9.044555742727612e-05
rw [dist_eq_norm],8,9.044555742727612e-05
apply ha,8,9.044555742727612e-05
rw [← whisker_exchange],8,9.044555742727612e-05
dsimp only [SProd.sprod],8,9.044555742727612e-05
push_cast at this,8,9.044555742727612e-05
apply w,8,9.044555742727612e-05
apply memℓp_gen,8,9.044555742727612e-05
cases' H with H H,8,9.044555742727612e-05
"rintro - ⟨i, rfl⟩",8,9.044555742727612e-05
exact mem_univ _,8,9.044555742727612e-05
rw [isOpen_iff_mem_nhds],8,9.044555742727612e-05
simp [cfc_apply_of_not_predicate a ha],8,9.044555742727612e-05
by_contra hx,8,9.044555742727612e-05
by_cases hf : Summable f,8,9.044555742727612e-05
exact h.comap _,8,9.044555742727612e-05
norm_cast at h,8,9.044555742727612e-05
cases n <;> simp,8,9.044555742727612e-05
by_cases hα : α.IsZero,8,9.044555742727612e-05
exact h2,8,9.044555742727612e-05
rintro (_ | _),8,9.044555742727612e-05
"rw [A, B]",8,9.044555742727612e-05
simp [h1],8,9.044555742727612e-05
ext1 v,8,9.044555742727612e-05
unfold del,8,9.044555742727612e-05
dsimp [cmp],8,9.044555742727612e-05
intro I,8,9.044555742727612e-05
nontriviality S,8,9.044555742727612e-05
ext J,8,9.044555742727612e-05
simp only [Pi.mul_apply],8,9.044555742727612e-05
exact Submodule.mem_top,8,9.044555742727612e-05
contrapose! ha,8,9.044555742727612e-05
refine Subtype.ext ?_,8,9.044555742727612e-05
ext1 z,8,9.044555742727612e-05
rw [inv_inv],8,9.044555742727612e-05
rw [Filter.eventually_all],8,9.044555742727612e-05
rw [add_assoc],8,9.044555742727612e-05
apply memℓp_infty,8,9.044555742727612e-05
simp [← h],8,9.044555742727612e-05
rw [hb],8,9.044555742727612e-05
haveI := covariantClass_le_of_lt,8,9.044555742727612e-05
ext i x,8,9.044555742727612e-05
simp [u],8,9.044555742727612e-05
split_ifs with h',8,9.044555742727612e-05
apply Or.inr,8,9.044555742727612e-05
linarith [hx.1],8,9.044555742727612e-05
delta mk',8,9.044555742727612e-05
unit_interval,8,9.044555742727612e-05
apply le_trans,8,9.044555742727612e-05
split <;> simp_all,8,9.044555742727612e-05
revert x,8,9.044555742727612e-05
"simp only [quot_sub, quot_add, quot_right_distrib_sub, quot_right_distrib,
           quot_left_distrib_sub, quot_left_distrib]",8,9.044555742727612e-05
tfae_have 1 ↔ 3,7,7.91398627488666e-05
use f,7,7.91398627488666e-05
rw [h_eq],7,7.91398627488666e-05
by_contra hc,7,7.91398627488666e-05
rwa [← h],7,7.91398627488666e-05
norm_num [Nat.factorial],7,7.91398627488666e-05
exact ht,7,7.91398627488666e-05
simp [oangle],7,7.91398627488666e-05
intro x₀,7,7.91398627488666e-05
rw [id_comp],7,7.91398627488666e-05
exact h _,7,7.91398627488666e-05
simp_rw [Algebra.smul_def],7,7.91398627488666e-05
cases j,7,7.91398627488666e-05
simp [h2],7,7.91398627488666e-05
delta diagonalObjPullbackFstIso,7,7.91398627488666e-05
simpa using hb,7,7.91398627488666e-05
rw [dvd_iff],7,7.91398627488666e-05
introv H,7,7.91398627488666e-05
simp [cfcₙ_apply_of_not_predicate a ha],7,7.91398627488666e-05
rw [Sym2.eq_swap],7,7.91398627488666e-05
apply mono_comp,7,7.91398627488666e-05
apply Nat.succ_pos,7,7.91398627488666e-05
witt_truncateFun_tac,7,7.91398627488666e-05
use C,7,7.91398627488666e-05
apply closedBall_subset_closedBall',7,7.91398627488666e-05
rintro j -,7,7.91398627488666e-05
ext1 b,7,7.91398627488666e-05
rw [measure_iUnion],7,7.91398627488666e-05
rw [mult],7,7.91398627488666e-05
rw [reaches_eval],7,7.91398627488666e-05
simpa using hz,7,7.91398627488666e-05
simp [lift],7,7.91398627488666e-05
revert f,7,7.91398627488666e-05
dsimp only at h,7,7.91398627488666e-05
intro x hx h'x,7,7.91398627488666e-05
ext Z g,7,7.91398627488666e-05
apply ext,7,7.91398627488666e-05
apply Nat.le_add_right,7,7.91398627488666e-05
intro m n,7,7.91398627488666e-05
ext1 t ht,7,7.91398627488666e-05
exact min_le_right _ _,7,7.91398627488666e-05
simp only [mul_assoc],7,7.91398627488666e-05
intro X Y f hf,7,7.91398627488666e-05
intro con,7,7.91398627488666e-05
rw [nonempty_iff_ne_empty],7,7.91398627488666e-05
simp [pos_iff_ne_zero],7,7.91398627488666e-05
fin_cases i <;> fin_cases j <;> rfl,7,7.91398627488666e-05
simpa only [inv_inv] using h.inv,7,7.91398627488666e-05
exact ENNReal.zero_ne_top,7,7.91398627488666e-05
exact hq,7,7.91398627488666e-05
rw [gcd_comm],7,7.91398627488666e-05
intro hI,7,7.91398627488666e-05
simp [← Ioi_inter_Iio],7,7.91398627488666e-05
simp_rw [condexp_of_not_le hm],7,7.91398627488666e-05
simp_rw [condexp_of_not_sigmaFinite hm hμm],7,7.91398627488666e-05
generalize_proofs h,7,7.91398627488666e-05
induction' i with i ih,7,7.91398627488666e-05
letI := Classical.decEq α,7,7.91398627488666e-05
rw [if_pos h],7,7.91398627488666e-05
apply comp_id,7,7.91398627488666e-05
rw [← hc],7,7.91398627488666e-05
rw [add_comm] at h,7,7.91398627488666e-05
